b'annableigh',b'@WaydeDe @NateSilver538 Ah but you got what you wanted -- #Kavanaugh on SCOTUS. Anger dissipates when you win. You have no idea how furious women are at the GOP about #MeToo. Party has already lost 14% of the white women it had when Trump was elected. \n@QuinnipiacPoll',1203
b'RLytsell',b'@DanielaHMercado @BofA_Help Your not the only one getting their time wasted. #metoo',324
b'Karlyle_Tomms',"b'""Peonies"", Poetry from my book, ""The Gulls Are Always Laughing"" available now. #poetry #domesticviolence #traumasurvivors #metoo #strength #books #bookworm #readtherainbow https://t.co/4yxWhfPGjy https://t.co/n1CCq6Z3sf'",9372
b'cara_jetsfan',b'@lisamurkowski thank you for the courage of your convictions! Our country needs more Senators like you. #MeToo',43
b'charlottebarlet',"b""what is it, like, every 5 years some whyte woman thinks that she's being clever but in reality, she's just being whyte? #SayHerName #MeToo #NotYourMule #SolidarityForWhiteWomen https://t.co/jh0ijJOBR2""",618
b'GeorgiasLori',b'Isn\xe2\x80\x99t this the damn truth...These lunatics have destroyed so much for the Real Victims of sexual assault...An absolute Shame! #DemocratsAreDangerous \n\nClinton Sex Scandal Whistleblower: Ford Has Severely Damaged #MeToo | Daily Wire \nhttps://t.co/knNgn5Crck',20413
b'superera09',"b'\xe2\x80\x9cAs a women, you have to be careful\xe2\x80\x9d has been normalized and passed on for generations \xf0\x9f\x92\x94\xf0\x9f\x98\xa9!! Instead lets NOT molest/assault/rape... lets do that. #Enough #EndRapeCulture #MeToo #BelieveSurviors #NoKavanaugh #WomensRights https://t.co/bCGhaIiMt3'",1560
b'Asitseemstome',"b'After the Nobel peace prize, it\xe2\x80\x99s time to focus on the victims of rape | Winnie M Li https://t.co/W0lgQq5wQD #MeToo #Rape #SexualAssault #SexualViolence #EnoughisEnough'",359
b'SMChalut',"b'This isn\xe2\x80\x99t over. The Senate just went against the majority, the American Bar Association, Legal Professors, Yale, Leaders representing 110 million Christians #TheResistance #metoo &amp; on &amp; on. This is about political power unrestrained, Senators who have again, refused to stand https://t.co/bvGwydEpt2'",8318
b'esneet4113',b'\xf0\x9f\x92\x94\xf0\x9f\x87\xba\xf0\x9f\x87\xb8these OLD WHITE MEN who think Women don\xe2\x80\x99t want to work in the Judicial system. The GOP appointed how many WHITE MEN to the courts since TRUMP? And WOMEN? Exactly.\nTime for change. These GOP men don\xe2\x80\x99t know what\xe2\x80\x99s coming...\n#TheResistanceVotes #MeToo',3122
b'MaryJThomp',b'@wendy_thornton2 @doniveson @CityofEdmonton Yeah the \xe2\x80\x98conversation\xe2\x80\x99 routine sounds a little paternalistic to me. #MeToo #Metoomovement',12
b'mac_slay',"b'@thehill @SenatorCollins, the #MeToo movement matters to those of us who have been scarred by our experiences and silenced by society. You are not an ally to survivors of sexual assault and your vote for Kavanaugh proves that. We deserve better than you, #Kavanaugh, and the @GOP. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8'",76
b'BipolarAndrew',"b'@alanalevinson @Asher_Wolf When #MeToo was breaking out I made a short list of men in the entertainment industry I expect to hear terrible shit about some day and Aziz was on it for exactly this reason. The more I got to ""know"" him and his work, the more I thought he\'s a fraud and here he is, doubling down'",1102
b'Abbott_Anne_',"b""@matthewjdowd She's a Republican so at the end of the day a vote for a Republican nominated judge isn't a huge shocker.  But her attempts to co-opt the #MeToo movement by using the stories entrusted to her by survivors was sickening. We will remember.""",1696
b'lizBeth_Hineni',"b'#metoo in trouble?\n\n""Rape Apologist"" Liberals Melt Down Over Susan Collins\' Blockbuster Speech on Kavanaugh https://t.co/fxFiPL6qvQ via @gatewaypundit'",5712
b'the_moonshadow',"b'@petuniasfalling @C_Stroop yeah, we know consent matters. #MeToo'",944
b'phsphd1',b'Breaking news: MSNBC\xe2\x80\x99s standard of proof on sexual assault. #Metoo https://t.co/8LXgQB8sFG',10
b'diapad64',b'The people who need to vote against #Kavanaugh said they were voting yes tomorrow. I no longer need to give my #MeToo story nor #ImASurvivor hashtag Drugs and Alcohol helped me survive. It didn\xe2\x80\x99t matter. They\xe2\x80\x99re not going to believe you ladies.They have the power',1253
b'CharbelMassoud7',"b""@BRudd23 @TomiLahren I'm not disagreeing with you at all... you are saying what I have ben thinking... this has been a destructive event to the #MeToo movement.""",6
b'edemps8',"b""And what to think about Christine Ford. Looks like she's gonna go from #MeToo superstar to fraud. Not gonna say I called it, but it only took me 10 minutes listening to her testimony and then interviews after with her sister to confirm my suspicions""",456
b'AmandiOnAir',"b'I have genuine respect &amp; admiration for @GeorgeHWBush, but sending this ill-timed tweet is both tone-deaf &amp; another cold bucket of water on the millions of women like Dr. Ford who are #MeToo victims of sexual assault &amp; were dreading this moment. https://t.co/wRXvZDGiSa'",42443
b'MikeJBarnes',"b'I guess the #Metoo movement also means you can\'t tell an out of control female to ""grow up"" without getting backlash. https://t.co/TggeoyX66H'",41910
b'AugustSpree',b'What is happening to this country? #KavanaughVote #MeToo  https://t.co/xMV18yvhwt',174
b'Lpadr009',"b""@notimnotandrei @steve_schartner @libertyin318 @jordanbpeterson but dont you think if another repulican gets nominated, another wave of sexual allegations will follow and then, once again we'd have to deny lifetime appointment? the left is using #metoo as a WEAPON to keep republicans out""",19
b'Samicuda',b'@anonManu80 @SenatorCollins @newbalance @newbalance ????????\nDo you support #metoo ???',477
b'cara_jetsfan',b'@SenatorCollins I have lost all respect for you. You did not have to go after Dr. Ford.  How can you vote for a man who lied to the Judiciary Commitee in his testimony. Who evidenced  lack of judicial temperament? Please rethink your vote. #MeToo',43
b'Drew_Wiebs',b'@Alyssa_Milano @SenatorCollins I wonder what the fellas from the Duke lacrosse case think about #metoo',137
b'som2ny_official',"b'#MeToo a year later: Where is Hollywood now? For some, it\xe2\x80\x99s still \xe2\x80\x98lip\xc2\xa0service\xe2\x80\x99 https://t.co/lSUjwIvr82 https://t.co/EQVlqAZA79'",34
b'dorotheascloset',b'@KirstenPowers @TheCut My friends just got arrested here in Des Moines protesting at  @ChuckGrassley \xe2\x80\x98s office- they shared their stories of sexual assault and read names of other victims they had gathered (#metoo ). https://t.co/MQotURGvHu',1841
b'RealUSA2020',b'SHAME ON US FOR THIS BOTCHED PROCESS TO CONFIRM KAVANAUGH. \n#MeToo #KavanaughVote',0
b'christineptutu',"b'@GaryLineker She got paid, lavish it off and now running to #MeToo like a little bit** am sorry if you\xe2\x80\x99ve got paid, you stay shut up because no moral ground for you. Gary I hope someone doesn\xe2\x80\x99t accuse you of anything anytime soon with the way it\xe2\x80\x99s going.'",7
b'sherry_enfield',"b'@Sen_JoeManchin you have become complacent ""gamble vs us "" trumps get out of jail card,  #notmypresident #agentorange #donthecon #bluewave #TickTock #CancelKanavaugh #ChristineBlaseyFord #metoo https://t.co/P73SOKJb0E'",71
b'm_devries',"b'Um.\n\nSo I watch @espn and this ad just played...\n\nI don\'t even know what to say other than what the FUCK\n\n""getting soft"" ""owe it to ourselves"" ""rule the bedroom""\n\nThis is one of the most tone deaf ads I have ever seen. If you want to see what toxic masculinity is...VOILA #MeToo https://t.co/MZk8SFgwk0'",763
b'27Etten52',b'Debunking the #DevilsTriangle and the #FFF references in yearbook  @lisamurkowski  #ConfirmKavenaughNow #KavanaughVote #Kavanaugh #FridayFeeling #FridayMotivation #MAGA #Kavanaugh #MeToo https://t.co/uyudLxrJ2L',667
b'pvftworth',"b""So they've all heard #metoo stories...uh...okay I want to hear the stories of the tax payer paid sexual harassment claims...\xf0\x9f\x98\x8f https://t.co/E7abKVPU6U""",1853
b'redsand2',"b""With a nod to #MeToo, Nobel's 2018 choice captures moment in history @CNNI https://t.co/dPbXyqO6ki""",53346
b'davidmweissman',b'.@SenatorCollins read all of the stories in this tweet. #MeToo https://t.co/Oe5xH1L66W',54421
b'sobercat13',b'@kasie @SenatorCollins #metoo died today!',80
b'dcmurphy16',b'@SenatorCollins Sure glad you found the reports of attempted rape involving Judge Kavanaugh completely acceptable. You are truly a woman of high integrity. #BelieveWomen #MeToo #KavanaughLiedUnderOath #VoteBlue2018 #TheResistance @MSNBC',537
b'sweetgreatmom',"b""@kylegriffin1 @ChuckGrassley Open mouth, insert foot. You will be sorry for confirming #Kavanaugh November 6, 2018 can't come fast enough.  #TheResistance is real. #MeToo #KavanaughVote #VoteNoOnKavanaugh""",2708
b'tictoc',"b""A teenage girl's gang rape claim has sparked the #MeToo movement in Morocco\n\nRead the full story here: https://t.co/zt6oc8Kl9y https://t.co/3an4sxgX3U""",415302
b'DrElsieWilliams',"b""#SusanCollins  The #FemaleVoice @SenSusanCollins demands the #reading  and #rereading of #GermaineGreer's critical research by those too, especially, of the #MeToo #Deep  @Nytimes @Washingtonpost""",2469
b'daniel_35mm',"b'Appalling how @espn, @Disney allow on-air use of sexual innuendo. If u don\xe2\x80\x99t understand, here\xe2\x80\x99s what \xf0\x9f\x92\xb0\xf0\x9f\x90\x84, @RafaelRamosV w/ @RazaESPN, says about @Croatia_hr\xe2\x80\x99s pres, @KolindaGrabar: \xe2\x80\x9cwill they let us borrow their pres?\xe2\x80\x9d #MeToo #TimesUp #RazaAdictos #Croatia @FCC #misogyny #repost https://t.co/87M6Z7Ghcy'",4
b'ampincivero',b'@KamalaHarris Susan Collins sold women out. She helped predators. She is complicit. #MeToo \nWho Will You Help? Sexual Violence Ad Campaign https://t.co/JKvQNGstEJ via @YouTube',11322
b'meganON21',b'@SenatorCollins  I matter. My story matters. You told women everywhere they don\xe2\x80\x99t. You will be voted out. #metoo #VoteNoOnKavanaugh',57
b'anches',"b'Trumplicans just used up all their political capital on Kavanaugh. They have no more morality because of their betrayal of #metoo, no more credibility because of a sham investigation, no more hot button issue to fire up their base\n\nTalk about winning a battle but losing the war'",8310
b'juanjjohnson',b'TJI: When Bret Kavanaugh gets elected to the Supreme Court you will see a sustained Civil Unrest from the #METOO movement and White Women that you cannot imagine. The Genie has been let out the bottle and it will... https://t.co/IOBmC50Xy0',125
b'whatthefox',b'@BillyBarbel @katw423 @JohnJHarwood @SenatorCollins Not am I. Just sure that there are enough blue women candidates to change the trajectory that we\xe2\x80\x99re currently on. Oh yeah and thanks #Bart for solidifying our votes! #MeToo will #FlipItBlue2018',3338
b'PersonalEdens',b'@JudyWoodruff @SenatorCollins You just asked if this will be the result of women coming forward with stories like this. I\xe2\x80\x99m afraid so. It always has been. Thank you for driving that point home to Shields and Brooks. #MeToo',236
b'LisaL3Flys',b'@SenatorCollins I see how it is. We WILL hold YOU responsible for setting back the rights of people for generations to come. You WILL BE VOTED OUT!!! #NoKavanaugh #MeToo You will forever be remembered for this and will become one of the most hated people in America.',330
b'ChrissyCole',"b'A year after the Weinstein allegations (and as we prepare to send a man accused of sexual assault to the Supreme Court), @AllieMcGev examines who has access to #MeToo for @glamourmag https://t.co/AGf2MiDZur\n\nCC: @SuiteLadyOro @LegisEmpress @seiuusww @GretchenCarlson + more'",19466
b'554Pat',b'@BrettKavanaugh future Supreme Court justice and the #MeToo movement are not in conflict.',30
b'sarahmcdugal',"b""Take a deep breath. It's Friday... Try falling asleep tonight to this soothing meditation from Psalm 119, and remember -- you're not alone. \n#ChurchToo #ChurchDVtoo #MeToo \nhttps://t.co/9DnxBWU0j8 https://t.co/BbkflFOTE3""",7077
b'JMTMStone',b'Dear Women with NO color\n\nAll of these old white men have decided your health and safety is not as important as that seat.  Treating women badly is OK.  Cheating your fellow man is OK. Lying is OK.\n\nYou need to step up ladies.\n\nVote them out.\n\n#VoteThemOut #Kavanaugh #MeToo',920
b'ticktockrocki',"b""@realDonaldTrump I've been labeled a troublemaker my whole life, mostly though when I speak out against injustices. How typical that you say this. #notmypresident #VoteThemOut #MeToo""",79
b'NaturalistTay',b'For each and every senator who decided to put partisanship above morality today: #KavaNOPE #MeToo https://t.co/59Bjfpgsav',1
b'CGN_Ross',"b'Things are definitely not #perfect over here in #Europe, but I speak for everyone in the whole world when I say: GET YOUR SHIT TOGETHER, #AMERICA! #WTF! Why is #Trump still a thing at all!?? GET RID OF HIM AND HIS #BULLSHIT ALREADY! #Kavanaugh #MeToo #misogyny #rape #USA'",3
b'ChicagoCityDSA',"b""What about fairness for the survivors, Senator Collins? It's time we end the normalization and downplay of sexual misconduct. #WeBelieveSurvivors #VoteNoOnKavanaugh #MeToo https://t.co/mNy5exiwbY""",7443
b'eldamon',b'@animemoto @AngelMabel1976 Women you will never get anywhere until you learn to move together #StrongerTogether #SenatorCollins #VoteHerOut #VoteNoOnKavanaugh #WoW #MeToo https://t.co/QKMbpCiZPI',3908
b'tiffyhop',"b'Men are so afraid of the #metoo movement lol. I have not one ounce of sympathy for any of them. They can all burn \xf0\x9f\x98\x82 lose their jobs, fans, power etc. BURN! (And stop sexually assaulting/harassing women while y\xe2\x80\x99all are at it).'",513
b'lizhanlon',"b'I have been triggered so much over the past year, I\xe2\x80\x99m having trouble living my life. With the coming confirmation of Kavanaugh, I m having trouble getting out of bed. #MeToo'",80
b'murphystina',b'No evidence needed. #BelieveAllWomen #MeToo #KavanaughVote https://t.co/UX1q4TowLx',259
b'serotoninxoxo',"b'Dear @wxpnfm , it was really messed up that David Dye took a swipe at survivors during Funky Friday by being so flippant about the Kavanaugh hearings and jovial about being ""topical."" Guess what! Rape survivors deserve a happy Friday drive home just as much as anyone. #MeToo'",232
b'TraceyJagielski',b'@MarciAlegant @jodipicoult #metoo Marci\xe2\x9d\xa4\xef\xb8\x8f I was https://t.co/SvDH57QX3z in college.',26
b'DisturbedDendro',"b'I commend the people who came forward to bring Henri\'s behaviour into the light, saying through their actions #TimesUp and #metoo. In this #Kavanaugh moment we must NOT ask ""why now"" ""what took so long"" 3/n'",737
b'LaLunaPress',"b""It's bad enough we have a sexual predator in the White House. Now they are actually considering putting one on the Supreme Court?!? Every woman #metoo survivor right now: #kavanaugh #KavaNOPE #banbrettkavanaugh #JustSayNotoKavanaugh #savethenation #CountryOverParty https://t.co/qfrjbeitsK""",45
b'Dwats_',b'I doubt that any of these women have had a #MeToo moment https://t.co/RISVuNCN0F',124
b'Loruhh28',"b'THANK YOU DR. CHRISTINE BLASEY FORD AND ALL THE OTHER SURVIVORS WHO HAVE SPOKEN OR NOT WHO LIVE WITH THIS EVERY FUCKING DAY AND STILL HAVE THE STRENGTH TO GO ON. I see you, I love you, I stand with you, I believe you. #metoo #IStandWithDrFord #fucksexualassault #WhyIDidntReport'",56
